"","logFC","logCPM","F","PValue","FDR"
"B3GALT1",-0.0780825462974537,1.99900562391526,0.176874182954938,0.679870506971539,0.83652048990537
"RP1-100J12.1",0.189114518890609,0.06654602331755,0.17678977279629,0.679945449427319,0.836553754519823
"TBC1D3J",-0.202485802602658,-0.578491307179057,0.176540346539032,0.680167477329772,0.836712641349964
"RPL21P75",0.0991815363697709,0.837479929653043,0.176522437758824,0.680170424004281,0.836712641349964
"ERCC5",-0.0571100506155067,3.44478113348935,0.176440500780339,0.680239219825842,0.836738324640664
"EEF1A1P10",0.48665660884989,-2.42308833013051,0.175491436761619,0.680325381880254,0.836748500866243
"LOXL4",0.0493620536879235,4.62835162523043,0.176273291114336,0.680381531299942,0.836748500866243
"AC093627.9",-0.0929226372805957,1.26849591331432,0.176262522933207,0.680391247497411,0.836748500866243
"RP11-884K10.7",0.0887901140037484,1.43004923662935,0.175811597299983,0.680775479604792,0.837108421863772
"MARCKS",-0.052101621528048,8.14616899579143,0.175806022152769,0.680779790338301,0.837108421863772
"FEM1C",-0.0462268370675576,4.29487313343089,0.175726685325626,0.680847478923681,0.83711551145625
"AP000254.8",0.177160531530275,-0.525164292513066,0.17570075078267,0.680881434498518,0.83711551145625
"SUSD2",0.114796677851703,1.45646866296799,0.1754872032121,0.681052316533048,0.837256456213405
"ATP6AP2",0.0411883343583777,5.72804864601463,0.175419584233153,0.681109634086777,0.837256456213405
"KCNC2",-0.115052929107274,0.504297006833647,0.175350811250343,0.681169991788207,0.837256456213405
"FAM221A",-0.0615790903962511,2.39436075911819,0.175328163025037,0.681187863556514,0.837256456213405
"POLA1",0.0440224479877822,6.52257403515798,0.175172264551841,0.681320958481067,0.837361104799858
"AP1M2",0.136343154604795,0.205893470293028,0.175076601248609,0.681405359394249,0.837404990273075
"TAF15",0.0499432790693185,5.69408729004777,0.174967751076361,0.681495841287626,0.837404990273075
"GCLM",-0.0438114841578353,4.53654470525396,0.174927740247888,0.681530072636912,0.837404990273075
"NKAP",-0.0459571946869158,3.77883912286717,0.174906252324995,0.681548489391877,0.837404990273075
"ST8SIA1",0.133669494329541,0.0874808364430781,0.174696215180036,0.681731428579207,0.837469979200436
"EPS15L1",-0.0560035306772723,3.8448812549136,0.174690288310521,0.6817333259249,0.837469979200436
"MOB1A",-0.0504102007444492,6.92227011014687,0.174676314263942,0.681745261386679,0.837469979200436
"ZNF543",-0.0582041938846277,3.67022610469197,0.174557321402467,0.681847220687263,0.83753525433493
"SRP19",-0.0407476433657945,4.53921949444942,0.174502281759776,0.681894325442658,0.83753525433493
"C5orf30",0.0406261218730444,4.74078055999789,0.174429319128456,0.681956843563027,0.837547686960426
"CTC-543D15.8",-0.189780837072771,-1.02722519538591,0.174395261691852,0.682020091812941,0.837547686960426
"PDLIM4",-0.0517648494072199,3.74267660979559,0.174322618490226,0.682048339742141,0.837547686960426
"PPIAP22",-0.0442033539398676,5.14728519369633,0.174174368178135,0.682175422419836,0.837633931354336
"RP11-295D4.1",-0.166018926654375,-0.755813808613879,0.174046302495655,0.682304905057102,0.837633931354336
"PTCSC3",0.738443686146498,-2.97653821391978,0.172270756620103,0.682354135113164,0.837633931354336
"RP11-119H12.6",0.738443686146498,-2.97653821391978,0.172270756620103,0.682354135113164,0.837633931354336
"RP11-438L19.1",0.11449314221401,1.00486900933472,0.17396200353451,0.682358416762995,0.837633931354336
"HSPA8P4",0.738400221825832,-2.97651307779916,0.172035040347808,0.68255880225602,0.837757243789795
"CERS1",-0.129251084314509,0.189730189183155,0.173704230645818,0.682581639944443,0.837757243789795
"RP11-502I4.3",-0.111132025279321,0.936643072051899,0.173677507051045,0.68260279834161,0.837757243789795
"PRKAB2",-0.0397060214251742,5.84578862539601,0.173402420318603,0.682838401405737,0.837907606344028
"GBE1",-0.0468604500896366,3.72689631029777,0.173401716701632,0.682839055347703,0.837907606344028
"DDX47",0.065856689550444,2.44727605973203,0.17336668109459,0.682869267316565,0.837907606344028
"COIL",0.0444019734400887,6.24292531216446,0.172930222859109,0.683244804105785,0.838098870022993
"DDX17",-0.0431835122273321,9.36860286339173,0.172892238990893,0.683277523527011,0.838098870022993
"ZKSCAN2",-0.0531021606348205,4.64249822322404,0.172867182253526,0.683299113692244,0.838098870022993
"VEZF1",-0.0462308347484714,6.68355678009863,0.17274170775175,0.683407235144785,0.838098870022993
"SNORA26",-0.0948935308142177,2.09475052703132,0.172681202819088,0.683459580741589,0.838098870022993
"ZNF529",0.0411722666439309,5.18505205707181,0.172606856605104,0.683523493392341,0.838098870022993
"USP32P3",0.125642763853778,0.0124848472565495,0.172582304293037,0.683548325265274,0.838098870022993
"ZNF700",0.0442896480646712,4.08434556543366,0.172570225894411,0.68355509486537,0.838098870022993
"KCNK9",-0.564235554703656,-2.79806765587941,0.170723730887562,0.683603018484747,0.838098870022993
"QTRTD1",-0.0413257403073262,6.27322326357692,0.172437672327916,0.683669423729887,0.838098870022993
"RFX3-AS1",-0.18796526566287,-0.979182772166885,0.172443597597455,0.683695333251043,0.838098870022993
"HGFAC",-0.435033376161868,-2.63691751852015,0.17103802964691,0.683706373738325,0.838098870022993
"E2F3",-0.0407127070827225,5.5656522893011,0.172389729973497,0.683710792919829,0.838098870022993
"RNY3",0.10140000857575,3.35018432310832,0.172382233918965,0.6837173193216,0.838098870022993
"PROSER3",-0.070471678176579,1.92220312002395,0.172350275533495,0.683745075154481,0.838098870022993
"BANP",-0.0514408119048144,4.11931557121614,0.172161042828822,0.683908229106096,0.838240015206756
"LINC01579",-0.563138231762977,-2.79836476927671,0.169849845210496,0.684366742204942,0.83864481237739
"SVILP1",-0.563138231762977,-2.79836476927671,0.169849845210496,0.684366742204942,0.83864481237739
"LUC7L3",0.0384230803026009,7.92705513900152,0.171612293639582,0.684382577962307,0.83864481237739
"PRKAA1",-0.0421594731931088,6.10794699095011,0.17152295978045,0.684459887179576,0.838680692578047
"RAB9B",-0.432291284699742,-2.63717385131262,0.170071955352699,0.684548838159878,0.838730831598919
"DIAPH1",-0.0438334563184337,4.44547215957976,0.1711582669393,0.684775740446635,0.838949974018041
"ST3GAL3",-0.0689721509097993,2.05911110442707,0.17080701403665,0.685080516137841,0.839258249462911
"IGF1R",0.0573609457686268,5.6346465737359,0.170727364215467,0.685149440125252,0.839258249462911
"SENP5",-0.0472212991542981,6.18376295015761,0.170701889827374,0.685171549899396,0.839258249462911
"SH2D3A",-0.101195082322308,1.1538537560726,0.170567952588898,0.685288458311751,0.839342572703921
"AP4M1",0.0483774972805331,3.86513740374211,0.170379586191885,0.685451487224455,0.839433448802559
"FAM19A3",-0.284565321678605,-1.63890450562223,0.170405150662049,0.685458798904804,0.839433448802559
"CA12",0.167367516293411,-0.694891236913411,0.170275100070979,0.685559491775152,0.839497885370106
"SLC6A9",-0.0586855846113354,2.59039742954422,0.170176765707138,0.685627870803622,0.83952274594859
"DBR1",-0.048237969566514,5.09474437168731,0.170020766526944,0.685763449221614,0.839629880122551
"KRIT1",0.0417660127752197,5.5336314326904,0.169779744585682,0.685973231836765,0.839827846479254
"PNMAL1",-0.0389952243062841,6.51718357692699,0.169521016313658,0.686198621434277,0.840044891158536
"SHFM1",0.0403670631960213,6.62559753011853,0.169107947608613,0.68655888552007,0.840314536239973
"RP11-46J23.1",-0.125592509608392,0.512751266907522,0.169082534219465,0.686582628707988,0.840314536239973
"LINC01399",-0.111688758193611,0.382910394547285,0.169050122017512,0.686611261174525,0.840314536239973
"GALT",-0.0527233566994375,3.71227965263728,0.169047871949215,0.686611373443588,0.840314536239973
"GNG8",-0.563620188975621,-2.79775012624776,0.167134785427711,0.686755724983511,0.840410704821716
"SULT1A1",-0.0958537392001924,1.25729382968126,0.168848234563978,0.686786207639783,0.840410704821716
"GNPTAB",-0.044370859660705,5.76731773997198,0.168791529538371,0.686835205630476,0.84041176937281
"RP1-69M21.2",0.104807594240539,0.657474442453102,0.168701453101035,0.686915180019469,0.840450733849493
"CTC-277H1.7",-0.161613468436416,-0.713297403757552,0.16845925120958,0.687143220561055,0.840651141406616
"ORC2",-0.0397132991683076,5.85103143706455,0.168402606385229,0.687175260132748,0.840651141406616
"RP11-142O6.1",0.132603895022977,0.407985638371111,0.16830877044869,0.687259225060474,0.840694962382207
"PDCD6IPP2",0.0576459858788378,3.43104058246235,0.168246041598858,0.687312337593467,0.840701039440818
"SLC25A37",0.0407862392770916,5.34758768865342,0.167913566636451,0.687603509041704,0.840998282194175
"RP11-1020A11.2",0.100316013201862,0.799127125589506,0.167764115923253,0.687735548348094,0.841100864634712
"PDCD4",-0.047926923409749,5.8501390076268,0.167688153905474,0.687801147640508,0.84110247039758
"TBL2",0.0385461247230164,5.31135839430968,0.167651618983386,0.687833196499682,0.84110247039758
"TPMT",0.0475427710063665,4.0557733371256,0.167579746484957,0.687896279264608,0.841120707829885
"TRIM55",-0.0431497614219102,6.92756143526576,0.167498058526935,0.687967942073756,0.841140945047194
"HSD3B7",-0.201180588434116,-1.1318344853922,0.167495841639956,0.688009169517185,0.841140945047194
"RP5-864K19.4",0.141299990049388,0.138078584856737,0.167209481510249,0.688224232618905,0.841332680853594
"KCTD21-AS1",0.0753615758392841,1.60251262796743,0.167163215016807,0.688262360897583,0.841332680853594
"UXT",0.0407193283118149,5.85529113903686,0.167051683911569,0.688360042216334,0.841356608620829
"LSR",0.180291620524927,-0.776284753053013,0.167054297918775,0.688378299585716,0.841356608620829
"RP3-461F17.3",0.127547322800998,0.541005501989103,0.166878976187559,0.688513384717064,0.841420716361139
"CADM4",0.0775994997152628,1.83314461273085,0.166861978322045,0.68852712267119,0.841420716361139
"RPS28",-0.0535399653159379,9.33869223363499,0.166686079186958,0.688681651341402,0.841550664501299
"OSER1-AS1",0.0588514333095455,2.46009601201344,0.166479888396007,0.688863336959223,0.8416763147614
"CLEC18B",-0.201432138214131,-1.12759122576086,0.166489278578695,0.688893933207399,0.8416763147614
"DSCR8",0.398867675259682,-2.29732575778665,0.165878293808594,0.688929078392205,0.8416763147614
"TIGD4",-0.0562479512206345,2.93515601647559,0.166152637135313,0.689151725165918,0.841842037547266
"RP11-304L19.3",-0.229416830402702,-0.906444980644049,0.166171926653157,0.689161145730052,0.841842037547266
"ACVR1",0.0741870818393266,1.71010721773848,0.165753063019094,0.689504576621421,0.84220263828786
"FAM46B",0.181111547167912,-1.02696348854529,0.165664111375355,0.6896166669043,0.842251307419496
"RP4-715N11.2",-0.203519920448366,-1.1323776432148,0.165642613477978,0.689640888413925,0.842251307419496
"PEAK1",-0.0398372896781738,4.77149456575709,0.16537945912944,0.689834442910515,0.842366861095213
"ALG8",-0.0369351261443041,6.27410653954313,0.165332622958492,0.689875861491414,0.842366861095213
"TSC22D1-AS1",-0.109972982799715,0.552557776877529,0.165329333179728,0.689880224517389,0.842366861095213
"ANKHD1-EIF4EBP3",0.107194435015069,1.02306452632717,0.164848387784271,0.690305255440109,0.842815262377162
"ZNF446",0.085635699475509,1.59143394375097,0.164734161225879,0.690406087629885,0.842815262377162
"KB-318B8.7",0.0944992356031711,0.879412945945813,0.16469667152976,0.690439870153519,0.842815262377162
"CLVS2",-0.565200772258619,-2.79683788530513,0.162997382643707,0.690440518171189,0.842815262377162
"RP11-66N11.8",-0.187271233771678,-0.574393932309711,0.16439562994349,0.690718627777002,0.843095811424717
"GNRHR2",0.168915471214985,-0.459967559307277,0.163970727087509,0.691093053991541,0.843493877738191
"GID8",-0.0431268718269751,5.80196064525939,0.163727056811003,0.691299984674037,0.843639898932521
"SNORD99",0.104258687364408,0.813861402929271,0.163560348645687,0.691449307585616,0.843639898932521
"ZNF658",0.0555184060634919,3.33218641124134,0.163556192632818,0.691452077663318,0.843639898932521
"REEP3",-0.0393152604672305,5.60895384954743,0.163533163927551,0.691472519510944,0.843639898932521
"SNAI3-AS1",-0.0783454879621531,1.8158900269269,0.163531995508112,0.691473814867784,0.843639898932521
"CTC-359D24.3",-0.0914715639389993,0.858219317114261,0.163481629809463,0.69151931736522,0.843639898932521
"CTD-2132N18.4",0.196702739559911,-1.07710061558612,0.163486145305277,0.691550882677821,0.843639898932521
"EGFEM1P",0.0732819171310176,1.91902217928535,0.163303624064568,0.691677157170568,0.843734999546801
"UBE3A",0.0394624499184031,7.3824499706178,0.163182371674563,0.691784974372155,0.84378333973208
"UQCR11",-0.0412449831621771,4.87980060587077,0.163150451936502,0.691813427725587,0.84378333973208
"RP11-120B7.1",0.126435864964954,0.132444440116333,0.163071574115641,0.691886599530671,0.843813647227586
"MKI67",0.0460489468668739,7.36904192517946,0.16297793118521,0.691967254023544,0.843853075616952
"GALNT7",-0.0427048368109334,5.29303541504622,0.162904617868959,0.692032654334725,0.843873897345877
"RP11-278C7.1",0.115820893381012,0.386954891519193,0.162843877418358,0.692088712795816,0.843883325385137
"ZFP82",-0.0423683629661803,4.91551046186674,0.16258993901344,0.692313559827675,0.844060079279221
"NXPH1",-0.118913005367741,0.0899860098369258,0.162574561605515,0.692330346782515,0.844060079279221
"CTD-2651B20.6",0.0903774783226677,3.89648495014537,0.162357072291959,0.692521663573227,0.844234382108049
"UBLCP1",-0.0415458329481314,4.64520709283598,0.162234771580077,0.692630991146794,0.844308716747317
"PMS2P4",0.0755566498849167,1.98348711541535,0.162025247923946,0.692818651678114,0.844476867615601
"U2SURP",0.0427123401670939,8.4715962833942,0.161951661546902,0.692884308263569,0.844476867615601
"MIR4292",0.171944051337631,-0.735640815797051,0.16193902924999,0.692914016676001,0.844476867615601
"PTEN",0.0393828624947419,6.49331478987341,0.161560833577665,0.693234438991567,0.84480841466053
"ATP6V1D",0.0408354507190875,5.95259871961694,0.161505165140826,0.693284351202773,0.844810281975075
"RP11-802D6.1",-0.214391823948934,-1.24155339620424,0.161272721250975,0.693536684928837,0.845058795075525
"KCNH7",-0.151180596505645,-0.526581825593795,0.161147579110814,0.693616283266342,0.845087751968511
"DSCAML1",-0.565573398150861,-2.79695918065937,0.159381133356871,0.693705637196005,0.845087751968511
"FAIM2",-0.565573398150861,-2.79695918065937,0.159381133356871,0.693705637196005,0.845087751968511
"ALDH3A2",-0.0394019331074388,6.00894261261454,0.160936879879348,0.693794448359739,0.845136983415261
"MTO1",-0.0472348231053196,4.73727712063576,0.160844859791158,0.693877147887791,0.845178763700935
"TAF9",0.0373411853989114,6.40715866720591,0.160777772593732,0.69393745276079,0.845193262196339
"RHBDL1",0.149571898398239,-0.331920145728081,0.160695212452801,0.694018840471647,0.845232269100923
"ULBP3",-0.140214135849022,0.0390125286121247,0.160638227865608,0.694066287174329,0.845232269100923
"DCUN1D5",-0.0369027537484751,5.49051874240081,0.160486632172978,0.694199343090208,0.845335350700224
"RN7SL4P",-0.357312160356179,4.60122184683783,0.160375116892092,0.694299730760198,0.845386738646993
"RP11-474I16.8",0.111622784823749,0.75654845500915,0.160333379466751,0.694338369354895,0.845386738646993
"CCDC77",0.0384656150537357,5.50823983258513,0.160086383029011,0.694559832933581,0.845557761868086
"FZD3",0.0381152034880637,7.74048823624277,0.160068799679066,0.694575680691548,0.845557761868086
"SORL1",-0.045033311976637,5.76867107684923,0.159945575517347,0.694686778055603,0.8456340549604
"ZSCAN9",0.0446087337369756,4.47815267522278,0.159886818797808,0.694739773322976,0.845639615346843
"RP11-526D8.11",-0.130863344036455,-0.183849035696443,0.159819523968959,0.694805616697904,0.84566081262834
"LCORL",-0.0372780301222339,6.54228668424339,0.159662328003368,0.694942338158426,0.845768267976194
"CDC40",0.0402401332450624,5.59469018599859,0.159445839210211,0.695137844857477,0.845947246978972
"QPCT",0.0474953197001869,3.75488683387387,0.159341886160997,0.695231817734259,0.846002648172518
"ZFP36",0.197884027680905,-0.815407189796577,0.159245034067111,0.695341255861172,0.846076859441696
"ISPD",0.092209385706313,0.820578555162269,0.159162934755365,0.695394521825764,0.846082716006235
"RP11-1348G14.8",-0.138286712089377,0.27893342444035,0.158917875872044,0.695617477776361,0.846199085835443
"CRYGS",0.126021924758202,-0.0431277238080328,0.158911010764407,0.695625370751391,0.846199085835443
"HEXIM2",0.0574526157284716,2.67707991418714,0.158872250343063,0.695656685574805,0.846199085835443
"ADAM9",-0.0397393915771592,6.2124280929441,0.15884197147842,0.695684003908694,0.846199085835443
"RPL13A",0.038418610080548,11.9714129577389,0.158514549077887,0.695980642914179,0.84650093937225
"NCSTN",0.0424987875303558,5.35363544665245,0.158184800663819,0.696279752517312,0.846792236400054
